name,sequence,period,year,month,hometype,price
Crown Hill,194,2012-05,2012,5,1,345100
Crown Hill,195,2012-06,2012,6,1,351100
Crown Hill,196,2012-07,2012,7,1,356200
Crown Hill,197,2012-08,2012,8,1,358100
Crown Hill,198,2012-09,2012,9,1,359300
Crown Hill,199,2012-10,2012,10,1,362600
Crown Hill,200,2012-11,2012,11,1,365200
Crown Hill,201,2012-12,2012,12,1,367700
Crown Hill,202,2013-01,2013,1,1,370000
Crown Hill,203,2013-02,2013,2,1,372800
Crown Hill,204,2013-03,2013,3,1,375700
Crown Hill,205,2013-04,2013,4,1,379200
Crown Hill,206,2013-05,2013,5,1,383300
Crown Hill,207,2013-06,2013,6,1,388800
Crown Hill,208,2013-07,2013,7,1,393600
Crown Hill,209,2013-08,2013,8,1,396000
Crown Hill,210,2013-09,2013,9,1,397400
Crown Hill,211,2013-10,2013,10,1,400500
Crown Hill,212,2013-11,2013,11,1,404700
Crown Hill,213,2013-12,2013,12,1,408500
Crown Hill,214,2014-01,2014,1,1,411100
Crown Hill,215,2014-02,2014,2,1,412400
Crown Hill,216,2014-03,2014,3,1,413500
Crown Hill,217,2014-04,2014,4,1,415800
Crown Hill,218,2014-05,2014,5,1,418800
Crown Hill,219,2014-06,2014,6,1,421600
Crown Hill,220,2014-07,2014,7,1,425900
Crown Hill,221,2014-08,2014,8,1,429500
Crown Hill,222,2014-09,2014,9,1,431400
Crown Hill,223,2014-10,2014,10,1,433500
Crown Hill,224,2014-11,2014,11,1,437600
Crown Hill,225,2014-12,2014,12,1,441800
Crown Hill,226,2015-01,2015,1,1,445200
Crown Hill,227,2015-02,2015,2,1,447700
Crown Hill,228,2015-03,2015,3,1,453000
Crown Hill,229,2015-04,2015,4,1,463000
Crown Hill,230,2015-05,2015,5,1,473500
Crown Hill,231,2015-06,2015,6,1,481600
Crown Hill,232,2015-07,2015,7,1,489300
Crown Hill,233,2015-08,2015,8,1,498000
Crown Hill,234,2015-09,2015,9,1,505200
Crown Hill,235,2015-10,2015,10,1,507700
Crown Hill,236,2015-11,2015,11,1,510000
Crown Hill,237,2015-12,2015,12,1,514700
Crown Hill,238,2016-01,2016,1,1,520500
Crown Hill,239,2016-02,2016,2,1,531100
Crown Hill,240,2016-03,2016,3,1,547500
Crown Hill,241,2016-04,2016,4,1,562800
Crown Hill,242,2016-05,2016,5,1,570800
Crown Hill,243,2016-06,2016,6,1,574800
Crown Hill,244,2016-07,2016,7,1,577700
Crown Hill,245,2016-08,2016,8,1,582300
Crown Hill,246,2016-09,2016,9,1,586300
Crown Hill,247,2016-10,2016,10,1,590500
Crown Hill,248,2016-11,2016,11,1,594200
Crown Hill,249,2016-12,2016,12,1,598800
Crown Hill,250,2017-01,2017,1,1,603200
Crown Hill,251,2017-02,2017,2,1,610200
Crown Hill,252,2017-03,2017,3,1,617600
Lakewood,1,1996-04,1996,4,1,171200
Lakewood,2,1996-05,1996,5,1,170900
Lakewood,3,1996-06,1996,6,1,171000
Lakewood,4,1996-07,1996,7,1,171900
Lakewood,5,1996-08,1996,8,1,172700
Lakewood,6,1996-09,1996,9,1,172900
Lakewood,7,1996-10,1996,10,1,173500
Lakewood,8,1996-11,1996,11,1,175200
Lakewood,9,1996-12,1996,12,1,176200
Lakewood,10,1997-01,1997,1,1,176900
Lakewood,11,1997-02,1997,2,1,178100
Lakewood,12,1997-03,1997,3,1,179700
Lakewood,13,1997-04,1997,4,1,181000
Lakewood,14,1997-05,1997,5,1,182100
Lakewood,15,1997-06,1997,6,1,183000
Lakewood,16,1997-07,1997,7,1,184300
Lakewood,17,1997-08,1997,8,1,186400
Lakewood,18,1997-09,1997,9,1,188700
Lakewood,19,1997-10,1997,10,1,191100
Lakewood,20,1997-11,1997,11,1,193200
Lakewood,21,1997-12,1997,12,1,195700
Lakewood,22,1998-01,1998,1,1,198300
Lakewood,23,1998-02,1998,2,1,200600
Lakewood,24,1998-03,1998,3,1,204200
Lakewood,25,1998-04,1998,4,1,210300
Lakewood,26,1998-05,1998,5,1,216100
Lakewood,27,1998-06,1998,6,1,220400
Lakewood,28,1998-07,1998,7,1,223700
Lakewood,29,1998-08,1998,8,1,224800
Lakewood,30,1998-09,1998,9,1,225200
Lakewood,31,1998-10,1998,10,1,226000
Lakewood,32,1998-11,1998,11,1,227600
Lakewood,33,1998-12,1998,12,1,229600
Lakewood,34,1999-01,1999,1,1,232300
Lakewood,35,1999-02,1999,2,1,235700
Lakewood,36,1999-03,1999,3,1,238300
Lakewood,37,1999-04,1999,4,1,238700
Lakewood,38,1999-05,1999,5,1,238400
Lakewood,39,1999-06,1999,6,1,239900
Lakewood,40,1999-07,1999,7,1,243100
Lakewood,41,1999-08,1999,8,1,247500
Lakewood,42,1999-09,1999,9,1,253300
Lakewood,43,1999-10,1999,10,1,259200
Lakewood,44,1999-11,1999,11,1,264400
Lakewood,45,1999-12,1999,12,1,269300
Lakewood,46,2000-01,2000,1,1,273500
Lakewood,47,2000-02,2000,2,1,275500
Lakewood,48,2000-03,2000,3,1,277200
Lakewood,49,2000-04,2000,4,1,279300
Lakewood,50,2000-05,2000,5,1,282700
Lakewood,51,2000-06,2000,6,1,285600
Lakewood,52,2000-07,2000,7,1,287600
Lakewood,53,2000-08,2000,8,1,288600
Lakewood,54,2000-09,2000,9,1,289000
Lakewood,55,2000-10,2000,10,1,289200
Lakewood,56,2000-11,2000,11,1,289900
Lakewood,57,2000-12,2000,12,1,290400
Lakewood,58,2001-01,2001,1,1,291200
Lakewood,59,2001-02,2001,2,1,292800
Lakewood,60,2001-03,2001,3,1,295300
Lakewood,61,2001-04,2001,4,1,297600
Lakewood,62,2001-05,2001,5,1,298400
Lakewood,63,2001-06,2001,6,1,297800
Lakewood,64,2001-07,2001,7,1,296100
Lakewood,65,2001-08,2001,8,1,294500
Lakewood,66,2001-09,2001,9,1,293900
Lakewood,67,2001-10,2001,10,1,294100
Lakewood,68,2001-11,2001,11,1,294000
Lakewood,69,2001-12,2001,12,1,294700
Lakewood,70,2002-01,2002,1,1,296100
Lakewood,71,2002-02,2002,2,1,298400
Lakewood,72,2002-03,2002,3,1,301500
Lakewood,73,2002-04,2002,4,1,304900
Lakewood,74,2002-05,2002,5,1,307100
Lakewood,75,2002-06,2002,6,1,308200
Lakewood,76,2002-07,2002,7,1,307600
Lakewood,77,2002-08,2002,8,1,307400
Lakewood,78,2002-09,2002,9,1,309900
Lakewood,79,2002-10,2002,10,1,314400
Lakewood,80,2002-11,2002,11,1,317600
Lakewood,81,2002-12,2002,12,1,319500
Lakewood,82,2003-01,2003,1,1,322300
Lakewood,83,2003-02,2003,2,1,325400
Lakewood,84,2003-03,2003,3,1,326000
Lakewood,85,2003-04,2003,4,1,323900
Lakewood,86,2003-05,2003,5,1,322300
Lakewood,87,2003-06,2003,6,1,322500
Lakewood,88,2003-07,2003,7,1,326000
Lakewood,89,2003-08,2003,8,1,330600
Lakewood,90,2003-09,2003,9,1,332200
Lakewood,91,2003-10,2003,10,1,331800
Lakewood,92,2003-11,2003,11,1,334400
Lakewood,93,2003-12,2003,12,1,339600
Lakewood,94,2004-01,2004,1,1,343000
Lakewood,95,2004-02,2004,2,1,346800
Lakewood,96,2004-03,2004,3,1,353300
Lakewood,97,2004-04,2004,4,1,361100
Lakewood,98,2004-05,2004,5,1,366600
Lakewood,99,2004-06,2004,6,1,370200
Lakewood,100,2004-07,2004,7,1,372800
Lakewood,101,2004-08,2004,8,1,375700
Lakewood,102,2004-09,2004,9,1,377900
Lakewood,103,2004-10,2004,10,1,380600
Lakewood,104,2004-11,2004,11,1,385400
Lakewood,105,2004-12,2004,12,1,390400
Lakewood,106,2005-01,2005,1,1,392400
Lakewood,107,2005-02,2005,2,1,393600
Lakewood,108,2005-03,2005,3,1,395200
Lakewood,109,2005-04,2005,4,1,399600
Lakewood,110,2005-05,2005,5,1,407300
Lakewood,111,2005-06,2005,6,1,416800
Lakewood,112,2005-07,2005,7,1,424600
Lakewood,113,2005-08,2005,8,1,430200
Lakewood,114,2005-09,2005,9,1,434300
Lakewood,115,2005-10,2005,10,1,438000
Lakewood,116,2005-11,2005,11,1,439500
Lakewood,117,2005-12,2005,12,1,441000
Lakewood,118,2006-01,2006,1,1,445200
Lakewood,119,2006-02,2006,2,1,448100
Lakewood,120,2006-03,2006,3,1,448600
Lakewood,121,2006-04,2006,4,1,450000
Lakewood,122,2006-05,2006,5,1,454600
Lakewood,123,2006-06,2006,6,1,461600
Lakewood,124,2006-07,2006,7,1,470600
Lakewood,125,2006-08,2006,8,1,479400
Lakewood,126,2006-09,2006,9,1,487100
Lakewood,127,2006-10,2006,10,1,493700
Lakewood,128,2006-11,2006,11,1,497000
Lakewood,129,2006-12,2006,12,1,498600
Lakewood,130,2007-01,2007,1,1,502400
Lakewood,131,2007-02,2007,2,1,506600
Lakewood,132,2007-03,2007,3,1,507200
Lakewood,133,2007-04,2007,4,1,506100
Lakewood,134,2007-05,2007,5,1,507400
Lakewood,135,2007-06,2007,6,1,507600
Lakewood,136,2007-07,2007,7,1,505200
Lakewood,137,2007-08,2007,8,1,503900
Lakewood,138,2007-09,2007,9,1,504900
Lakewood,139,2007-10,2007,10,1,505500
Lakewood,140,2007-11,2007,11,1,505600
Lakewood,141,2007-12,2007,12,1,505700
Lakewood,142,2008-01,2008,1,1,505000
Lakewood,143,2008-02,2008,2,1,502100
Lakewood,144,2008-03,2008,3,1,498600
Lakewood,145,2008-04,2008,4,1,496500
Lakewood,146,2008-05,2008,5,1,492900
Lakewood,147,2008-06,2008,6,1,486300
Lakewood,148,2008-07,2008,7,1,480200
Lakewood,149,2008-08,2008,8,1,476700
Lakewood,150,2008-09,2008,9,1,474200
Lakewood,151,2008-10,2008,10,1,467800
Lakewood,152,2008-11,2008,11,1,459000
Lakewood,153,2008-12,2008,12,1,452900
Lakewood,154,2009-01,2009,1,1,449300
Lakewood,155,2009-02,2009,2,1,445800
Lakewood,156,2009-03,2009,3,1,441800
Lakewood,157,2009-04,2009,4,1,436800
Lakewood,158,2009-05,2009,5,1,431200
Lakewood,159,2009-06,2009,6,1,426500
Lakewood,160,2009-07,2009,7,1,423000
Lakewood,161,2009-08,2009,8,1,420700
Lakewood,162,2009-09,2009,9,1,419500
Lakewood,163,2009-10,2009,10,1,420300
Lakewood,164,2009-11,2009,11,1,423500
Lakewood,165,2009-12,2009,12,1,421000
Lakewood,166,2010-01,2010,1,1,412400
Lakewood,167,2010-02,2010,2,1,405500
Lakewood,168,2010-03,2010,3,1,403100
Lakewood,169,2010-04,2010,4,1,399800
Lakewood,170,2010-05,2010,5,1,395700
Lakewood,171,2010-06,2010,6,1,392500
Lakewood,172,2010-07,2010,7,1,391200
Lakewood,173,2010-08,2010,8,1,387500
Lakewood,174,2010-09,2010,9,1,382300
Lakewood,175,2010-10,2010,10,1,379700
Lakewood,176,2010-11,2010,11,1,379800
Lakewood,177,2010-12,2010,12,1,379600
Lakewood,178,2011-01,2011,1,1,379900
Lakewood,179,2011-02,2011,2,1,381100
Lakewood,180,2011-03,2011,3,1,382200
Lakewood,181,2011-04,2011,4,1,380900
Lakewood,182,2011-05,2011,5,1,376500
Lakewood,183,2011-06,2011,6,1,374500
Lakewood,184,2011-07,2011,7,1,375400
Lakewood,185,2011-08,2011,8,1,376800
Lakewood,186,2011-09,2011,9,1,377100
Lakewood,187,2011-10,2011,10,1,377000
Lakewood,188,2011-11,2011,11,1,375000
Lakewood,189,2011-12,2011,12,1,373800
Lakewood,190,2012-01,2012,1,1,374100
Lakewood,191,2012-02,2012,2,1,376500
Lakewood,192,2012-03,2012,3,1,380700
Lakewood,193,2012-04,2012,4,1,385300
Lakewood,194,2012-05,2012,5,1,390300
Lakewood,195,2012-06,2012,6,1,394400
Lakewood,196,2012-07,2012,7,1,395100
Lakewood,197,2012-08,2012,8,1,394500
Lakewood,198,2012-09,2012,9,1,397100
Lakewood,199,2012-10,2012,10,1,400000
Lakewood,200,2012-11,2012,11,1,402300
Lakewood,201,2012-12,2012,12,1,406000
Lakewood,202,2013-01,2013,1,1,411300
Lakewood,203,2013-02,2013,2,1,412800
Lakewood,204,2013-03,2013,3,1,413000
Lakewood,205,2013-04,2013,4,1,416700
Lakewood,206,2013-05,2013,5,1,422400
Lakewood,207,2013-06,2013,6,1,424800
Lakewood,208,2013-07,2013,7,1,427000
Lakewood,209,2013-08,2013,8,1,429800
Lakewood,210,2013-09,2013,9,1,431100
Lakewood,211,2013-10,2013,10,1,433600
Lakewood,212,2013-11,2013,11,1,439900
Lakewood,213,2013-12,2013,12,1,446500
Lakewood,214,2014-01,2014,1,1,451500
Lakewood,215,2014-02,2014,2,1,455600
Lakewood,216,2014-03,2014,3,1,458200
Lakewood,217,2014-04,2014,4,1,460400
Lakewood,218,2014-05,2014,5,1,464600
Lakewood,219,2014-06,2014,6,1,468400
Lakewood,220,2014-07,2014,7,1,469000
Lakewood,221,2014-08,2014,8,1,471500
Lakewood,222,2014-09,2014,9,1,475700
Lakewood,223,2014-10,2014,10,1,477500
Lakewood,224,2014-11,2014,11,1,477200
Lakewood,225,2014-12,2014,12,1,481200
Lakewood,226,2015-01,2015,1,1,488500
Lakewood,227,2015-02,2015,2,1,496600
Lakewood,228,2015-03,2015,3,1,503500
Lakewood,229,2015-04,2015,4,1,513800
Lakewood,230,2015-05,2015,5,1,524500
Lakewood,231,2015-06,2015,6,1,532400
Lakewood,232,2015-07,2015,7,1,538300
Lakewood,233,2015-08,2015,8,1,544700
Lakewood,234,2015-09,2015,9,1,551500
Lakewood,235,2015-10,2015,10,1,557600
Lakewood,236,2015-11,2015,11,1,561000
Lakewood,237,2015-12,2015,12,1,563300
Lakewood,238,2016-01,2016,1,1,567700
Lakewood,239,2016-02,2016,2,1,576600
Lakewood,240,2016-03,2016,3,1,589100
Lakewood,241,2016-04,2016,4,1,600500
Lakewood,242,2016-05,2016,5,1,607100
Lakewood,243,2016-06,2016,6,1,619600
Lakewood,244,2016-07,2016,7,1,633500
Lakewood,245,2016-08,2016,8,1,639000
Lakewood,246,2016-09,2016,9,1,638200
Lakewood,247,2016-10,2016,10,1,641300
Lakewood,248,2016-11,2016,11,1,645100
Lakewood,249,2016-12,2016,12,1,650100
Lakewood,250,2017-01,2017,1,1,654700
Lakewood,251,2017-02,2017,2,1,662100
Lakewood,252,2017-03,2017,3,1,670500
North Beach,1,1996-04,1996,4,1,235900
North Beach,2,1996-05,1996,5,1,233800
North Beach,3,1996-06,1996,6,1,232300
North Beach,4,1996-07,1996,7,1,231500
North Beach,5,1996-08,1996,8,1,230600
North Beach,6,1996-09,1996,9,1,230500
North Beach,7,1996-10,1996,10,1,230900
North Beach,8,1996-11,1996,11,1,232600
North Beach,9,1996-12,1996,12,1,235300
North Beach,10,1997-01,1997,1,1,239000
North Beach,11,1997-02,1997,2,1,242400
North Beach,12,1997-03,1997,3,1,245900
North Beach,13,1997-04,1997,4,1,248500
North Beach,14,1997-05,1997,5,1,251100
North Beach,15,1997-06,1997,6,1,254800
North Beach,16,1997-07,1997,7,1,259500
North Beach,17,1997-08,1997,8,1,262900
North Beach,18,1997-09,1997,9,1,264800
North Beach,19,1997-10,1997,10,1,266900
North Beach,20,1997-11,1997,11,1,268700
North Beach,21,1997-12,1997,12,1,269200
North Beach,22,1998-01,1998,1,1,268900
North Beach,23,1998-02,1998,2,1,269700
North Beach,24,1998-03,1998,3,1,271300
North Beach,25,1998-04,1998,4,1,273200
North Beach,26,1998-05,1998,5,1,274900
North Beach,27,1998-06,1998,6,1,277400
North Beach,28,1998-07,1998,7,1,281700
North Beach,29,1998-08,1998,8,1,286800
North Beach,30,1998-09,1998,9,1,290800
North Beach,31,1998-10,1998,10,1,293100
North Beach,32,1998-11,1998,11,1,295400
North Beach,33,1998-12,1998,12,1,297900
North Beach,34,1999-01,1999,1,1,301700
North Beach,35,1999-02,1999,2,1,305500
North Beach,36,1999-03,1999,3,1,308100
North Beach,37,1999-04,1999,4,1,311400
North Beach,38,1999-05,1999,5,1,317500
North Beach,39,1999-06,1999,6,1,324500
North Beach,40,1999-07,1999,7,1,330500
North Beach,41,1999-08,1999,8,1,333900
North Beach,42,1999-09,1999,9,1,336200
North Beach,43,1999-10,1999,10,1,340900
North Beach,44,1999-11,1999,11,1,347900
North Beach,45,1999-12,1999,12,1,353000
North Beach,46,2000-01,2000,1,1,355400
North Beach,47,2000-02,2000,2,1,356500
North Beach,48,2000-03,2000,3,1,358100
North Beach,49,2000-04,2000,4,1,361300
North Beach,50,2000-05,2000,5,1,365200
North Beach,51,2000-06,2000,6,1,366400
North Beach,52,2000-07,2000,7,1,365400
North Beach,53,2000-08,2000,8,1,366600
North Beach,54,2000-09,2000,9,1,369500
North Beach,55,2000-10,2000,10,1,371200
North Beach,56,2000-11,2000,11,1,372600
North Beach,57,2000-12,2000,12,1,375400
North Beach,58,2001-01,2001,1,1,378400
North Beach,59,2001-02,2001,2,1,379900
North Beach,60,2001-03,2001,3,1,380200
North Beach,61,2001-04,2001,4,1,378800
North Beach,62,2001-05,2001,5,1,377500
North Beach,63,2001-06,2001,6,1,377600
North Beach,64,2001-07,2001,7,1,379200
North Beach,65,2001-08,2001,8,1,379400
North Beach,66,2001-09,2001,9,1,379100
North Beach,67,2001-10,2001,10,1,379500
North Beach,68,2001-11,2001,11,1,380300
North Beach,69,2001-12,2001,12,1,380300
North Beach,70,2002-01,2002,1,1,379600
North Beach,71,2002-02,2002,2,1,381100
North Beach,72,2002-03,2002,3,1,383800
North Beach,73,2002-04,2002,4,1,385500
North Beach,74,2002-05,2002,5,1,386000
North Beach,75,2002-06,2002,6,1,387200
North Beach,76,2002-07,2002,7,1,386400
North Beach,77,2002-08,2002,8,1,386200
North Beach,78,2002-09,2002,9,1,388800
North Beach,79,2002-10,2002,10,1,391500
North Beach,80,2002-11,2002,11,1,392700
North Beach,81,2002-12,2002,12,1,394700
North Beach,82,2003-01,2003,1,1,399300
North Beach,83,2003-02,2003,2,1,404300
North Beach,84,2003-03,2003,3,1,406900
North Beach,85,2003-04,2003,4,1,409600
North Beach,86,2003-05,2003,5,1,414700
North Beach,87,2003-06,2003,6,1,420100
North Beach,88,2003-07,2003,7,1,424100
North Beach,89,2003-08,2003,8,1,426000
North Beach,90,2003-09,2003,9,1,425400
North Beach,91,2003-10,2003,10,1,425000
North Beach,92,2003-11,2003,11,1,427900
North Beach,93,2003-12,2003,12,1,432500
North Beach,94,2004-01,2004,1,1,437900
North Beach,95,2004-02,2004,2,1,444400
North Beach,96,2004-03,2004,3,1,450600
North Beach,97,2004-04,2004,4,1,455600
North Beach,98,2004-05,2004,5,1,458300
North Beach,99,2004-06,2004,6,1,459000
North Beach,100,2004-07,2004,7,1,459900
North Beach,101,2004-08,2004,8,1,464400
North Beach,102,2004-09,2004,9,1,470600
North Beach,103,2004-10,2004,10,1,476700
North Beach,104,2004-11,2004,11,1,482200
North Beach,105,2004-12,2004,12,1,487800
North Beach,106,2005-01,2005,1,1,490900
North Beach,107,2005-02,2005,2,1,491200
North Beach,108,2005-03,2005,3,1,495200
North Beach,109,2005-04,2005,4,1,505000
North Beach,110,2005-05,2005,5,1,512900
North Beach,111,2005-06,2005,6,1,518000
North Beach,112,2005-07,2005,7,1,525900
North Beach,113,2005-08,2005,8,1,537000
North Beach,114,2005-09,2005,9,1,550100
North Beach,115,2005-10,2005,10,1,560800
North Beach,116,2005-11,2005,11,1,566400
North Beach,117,2005-12,2005,12,1,571500
North Beach,118,2006-01,2006,1,1,578400
North Beach,119,2006-02,2006,2,1,580700
North Beach,120,2006-03,2006,3,1,579600
North Beach,121,2006-04,2006,4,1,580900
North Beach,122,2006-05,2006,5,1,586900
North Beach,123,2006-06,2006,6,1,598100
North Beach,124,2006-07,2006,7,1,611300
North Beach,125,2006-08,2006,8,1,619300
North Beach,126,2006-09,2006,9,1,618900
North Beach,127,2006-10,2006,10,1,617000
North Beach,128,2006-11,2006,11,1,617300
North Beach,129,2006-12,2006,12,1,619500
North Beach,130,2007-01,2007,1,1,622400
North Beach,131,2007-02,2007,2,1,630500
North Beach,132,2007-03,2007,3,1,642200
North Beach,133,2007-04,2007,4,1,651600
North Beach,134,2007-05,2007,5,1,655200
North Beach,135,2007-06,2007,6,1,654500
North Beach,136,2007-07,2007,7,1,649800
North Beach,137,2007-08,2007,8,1,646000
North Beach,138,2007-09,2007,9,1,646600
North Beach,139,2007-10,2007,10,1,648000
North Beach,140,2007-11,2007,11,1,646500
North Beach,141,2007-12,2007,12,1,641600
North Beach,142,2008-01,2008,1,1,635800
North Beach,143,2008-02,2008,2,1,629700
North Beach,144,2008-03,2008,3,1,622300
North Beach,145,2008-04,2008,4,1,612600
North Beach,146,2008-05,2008,5,1,605500
North Beach,147,2008-06,2008,6,1,600900
North Beach,148,2008-07,2008,7,1,597000
North Beach,149,2008-08,2008,8,1,593300
North Beach,150,2008-09,2008,9,1,593400
North Beach,151,2008-10,2008,10,1,592900
North Beach,152,2008-11,2008,11,1,590000
North Beach,153,2008-12,2008,12,1,587100
North Beach,154,2009-01,2009,1,1,585400
North Beach,155,2009-02,2009,2,1,582100
North Beach,156,2009-03,2009,3,1,572400
North Beach,157,2009-04,2009,4,1,558500
North Beach,158,2009-05,2009,5,1,546000
North Beach,159,2009-06,2009,6,1,538000
North Beach,160,2009-07,2009,7,1,533800
North Beach,161,2009-08,2009,8,1,532000
North Beach,162,2009-09,2009,9,1,530800
North Beach,163,2009-10,2009,10,1,532000
North Beach,164,2009-11,2009,11,1,535000
North Beach,165,2009-12,2009,12,1,535700
North Beach,166,2010-01,2010,1,1,534700
North Beach,167,2010-02,2010,2,1,534000
North Beach,168,2010-03,2010,3,1,534200
North Beach,169,2010-04,2010,4,1,535300
North Beach,170,2010-05,2010,5,1,535000
North Beach,171,2010-06,2010,6,1,533800
North Beach,172,2010-07,2010,7,1,534000
North Beach,173,2010-08,2010,8,1,532100
North Beach,174,2010-09,2010,9,1,526000
North Beach,175,2010-10,2010,10,1,518500
North Beach,176,2010-11,2010,11,1,513200
North Beach,177,2010-12,2010,12,1,509200
North Beach,178,2011-01,2011,1,1,504000
North Beach,179,2011-02,2011,2,1,498200
North Beach,180,2011-03,2011,3,1,496900
North Beach,181,2011-04,2011,4,1,498500
North Beach,182,2011-05,2011,5,1,499300
North Beach,183,2011-06,2011,6,1,497900
North Beach,184,2011-07,2011,7,1,495200
North Beach,185,2011-08,2011,8,1,492800
North Beach,186,2011-09,2011,9,1,488600
North Beach,187,2011-10,2011,10,1,485000
North Beach,188,2011-11,2011,11,1,484600
North Beach,189,2011-12,2011,12,1,486400
North Beach,190,2012-01,2012,1,1,488000
North Beach,191,2012-02,2012,2,1,491700
North Beach,192,2012-03,2012,3,1,498800
North Beach,193,2012-04,2012,4,1,508100
North Beach,194,2012-05,2012,5,1,514600
North Beach,195,2012-06,2012,6,1,516500
North Beach,196,2012-07,2012,7,1,516300
North Beach,197,2012-08,2012,8,1,516500
North Beach,198,2012-09,2012,9,1,518900
North Beach,199,2012-10,2012,10,1,523100
North Beach,200,2012-11,2012,11,1,526500
North Beach,201,2012-12,2012,12,1,530300
North Beach,202,2013-01,2013,1,1,535100
North Beach,203,2013-02,2013,2,1,540900
North Beach,204,2013-03,2013,3,1,547100
North Beach,205,2013-04,2013,4,1,554700
North Beach,206,2013-05,2013,5,1,564800
North Beach,207,2013-06,2013,6,1,575400
North Beach,208,2013-07,2013,7,1,583200
North Beach,209,2013-08,2013,8,1,586600
North Beach,210,2013-09,2013,9,1,587500
North Beach,211,2013-10,2013,10,1,589900
North Beach,212,2013-11,2013,11,1,596100
North Beach,213,2013-12,2013,12,1,604300
North Beach,214,2014-01,2014,1,1,613900
North Beach,215,2014-02,2014,2,1,619700
North Beach,216,2014-03,2014,3,1,619100
North Beach,217,2014-04,2014,4,1,614300
North Beach,218,2014-05,2014,5,1,613100
North Beach,219,2014-06,2014,6,1,618500
North Beach,220,2014-07,2014,7,1,627500
North Beach,221,2014-08,2014,8,1,634600
North Beach,222,2014-09,2014,9,1,641900
North Beach,223,2014-10,2014,10,1,648800
North Beach,224,2014-11,2014,11,1,653700
North Beach,225,2014-12,2014,12,1,655400
North Beach,226,2015-01,2015,1,1,658700
North Beach,227,2015-02,2015,2,1,664500
North Beach,228,2015-03,2015,3,1,667300
North Beach,229,2015-04,2015,4,1,670300
North Beach,230,2015-05,2015,5,1,681400
North Beach,231,2015-06,2015,6,1,697600
North Beach,232,2015-07,2015,7,1,712000
North Beach,233,2015-08,2015,8,1,722800
North Beach,234,2015-09,2015,9,1,733900
North Beach,235,2015-10,2015,10,1,747100
North Beach,236,2015-11,2015,11,1,756800
North Beach,237,2015-12,2015,12,1,761800
North Beach,238,2016-01,2016,1,1,767100
North Beach,239,2016-02,2016,2,1,777200
North Beach,240,2016-03,2016,3,1,795000
North Beach,241,2016-04,2016,4,1,815300
North Beach,242,2016-05,2016,5,1,825900
North Beach,243,2016-06,2016,6,1,819200
North Beach,244,2016-07,2016,7,1,805100
North Beach,245,2016-08,2016,8,1,804100
North Beach,246,2016-09,2016,9,1,815000
North Beach,247,2016-10,2016,10,1,820300
North Beach,248,2016-11,2016,11,1,819300
North Beach,249,2016-12,2016,12,1,819000
North Beach,250,2017-01,2017,1,1,817700
North Beach,251,2017-02,2017,2,1,818600
North Beach,252,2017-03,2017,3,1,821900
Genesee,1,1996-04,1996,4,1,162200
Genesee,2,1996-05,1996,5,1,159800
Genesee,3,1996-06,1996,6,1,158900
Genesee,4,1996-07,1996,7,1,159500
Genesee,5,1996-08,1996,8,1,160800
Genesee,6,1996-09,1996,9,1,161700
Genesee,7,1996-10,1996,10,1,162800
Genesee,8,1996-11,1996,11,1,164400
Genesee,9,1996-12,1996,12,1,166600
Genesee,10,1997-01,1997,1,1,168300
Genesee,11,1997-02,1997,2,1,169700
Genesee,12,1997-03,1997,3,1,172400
Genesee,13,1997-04,1997,4,1,175100
Genesee,14,1997-05,1997,5,1,175900
Genesee,15,1997-06,1997,6,1,175800
Genesee,16,1997-07,1997,7,1,176600
Genesee,17,1997-08,1997,8,1,178100
Genesee,18,1997-09,1997,9,1,180900
Genesee,19,1997-10,1997,10,1,185300
Genesee,20,1997-11,1997,11,1,190400
Genesee,21,1997-12,1997,12,1,193700
Genesee,22,1998-01,1998,1,1,195600
Genesee,23,1998-02,1998,2,1,198200
Genesee,24,1998-03,1998,3,1,201800
Genesee,25,1998-04,1998,4,1,206700
Genesee,26,1998-05,1998,5,1,213600
Genesee,27,1998-06,1998,6,1,219900
Genesee,28,1998-07,1998,7,1,223200
Genesee,29,1998-08,1998,8,1,223300
Genesee,30,1998-09,1998,9,1,222600
Genesee,31,1998-10,1998,10,1,222400
Genesee,32,1998-11,1998,11,1,223500
Genesee,33,1998-12,1998,12,1,225300
Genesee,34,1999-01,1999,1,1,228100
Genesee,35,1999-02,1999,2,1,231700
