Name,Sequence,Period,Year,Month,Type,Price
Judkins Park,26,1998-05,1998,5,SFH,173400
Judkins Park,27,1998-06,1998,6,SFH,178000
Judkins Park,28,1998-07,1998,7,SFH,182500
Judkins Park,29,1998-08,1998,8,SFH,186300
Judkins Park,30,1998-09,1998,9,SFH,189300
Judkins Park,31,1998-10,1998,10,SFH,190300
Judkins Park,32,1998-11,1998,11,SFH,190700
Judkins Park,33,1998-12,1998,12,SFH,191300
Judkins Park,34,1999-01,1999,1,SFH,192100
Judkins Park,35,1999-02,1999,2,SFH,192800
Judkins Park,36,1999-03,1999,3,SFH,193900
Judkins Park,37,1999-04,1999,4,SFH,195800
Judkins Park,38,1999-05,1999,5,SFH,197900
Judkins Park,39,1999-06,1999,6,SFH,199800
Judkins Park,40,1999-07,1999,7,SFH,201300
Judkins Park,41,1999-08,1999,8,SFH,203700
Judkins Park,42,1999-09,1999,9,SFH,208000
Judkins Park,43,1999-10,1999,10,SFH,213000
Judkins Park,44,1999-11,1999,11,SFH,217000
Judkins Park,45,1999-12,1999,12,SFH,220500
Judkins Park,46,2000-01,2000,1,SFH,223900
Judkins Park,47,2000-02,2000,2,SFH,226700
Judkins Park,48,2000-03,2000,3,SFH,228400
Judkins Park,49,2000-04,2000,4,SFH,228600
Judkins Park,50,2000-05,2000,5,SFH,229000
Judkins Park,51,2000-06,2000,6,SFH,230200
Judkins Park,52,2000-07,2000,7,SFH,232000
Judkins Park,53,2000-08,2000,8,SFH,233000
Judkins Park,54,2000-09,2000,9,SFH,234800
Judkins Park,55,2000-10,2000,10,SFH,237100
Judkins Park,56,2000-11,2000,11,SFH,238500
Judkins Park,57,2000-12,2000,12,SFH,238500
Judkins Park,58,2001-01,2001,1,SFH,239600
Judkins Park,59,2001-02,2001,2,SFH,240900
Judkins Park,60,2001-03,2001,3,SFH,242800
Judkins Park,61,2001-04,2001,4,SFH,245100
Judkins Park,62,2001-05,2001,5,SFH,246400
Judkins Park,63,2001-06,2001,6,SFH,247000
Judkins Park,64,2001-07,2001,7,SFH,250500
Judkins Park,65,2001-08,2001,8,SFH,254400
Judkins Park,66,2001-09,2001,9,SFH,256100
Judkins Park,67,2001-10,2001,10,SFH,256900
Judkins Park,68,2001-11,2001,11,SFH,258100
Judkins Park,69,2001-12,2001,12,SFH,259600
Judkins Park,70,2002-01,2002,1,SFH,261100
Judkins Park,71,2002-02,2002,2,SFH,261700
Judkins Park,72,2002-03,2002,3,SFH,262100
Judkins Park,73,2002-04,2002,4,SFH,263000
Judkins Park,74,2002-05,2002,5,SFH,263600
Judkins Park,75,2002-06,2002,6,SFH,262900
Judkins Park,76,2002-07,2002,7,SFH,261200
Judkins Park,77,2002-08,2002,8,SFH,259300
Judkins Park,78,2002-09,2002,9,SFH,258400
Judkins Park,79,2002-10,2002,10,SFH,259000
Judkins Park,80,2002-11,2002,11,SFH,260900
Judkins Park,81,2002-12,2002,12,SFH,263500
Judkins Park,82,2003-01,2003,1,SFH,266800
Judkins Park,83,2003-02,2003,2,SFH,271400
Judkins Park,84,2003-03,2003,3,SFH,275800
Judkins Park,85,2003-04,2003,4,SFH,278500
Judkins Park,86,2003-05,2003,5,SFH,279600
Judkins Park,87,2003-06,2003,6,SFH,279500
Judkins Park,88,2003-07,2003,7,SFH,278800
Judkins Park,89,2003-08,2003,8,SFH,278500
Judkins Park,90,2003-09,2003,9,SFH,278500
Judkins Park,91,2003-10,2003,10,SFH,279700
Judkins Park,92,2003-11,2003,11,SFH,281900
Judkins Park,93,2003-12,2003,12,SFH,284800
Judkins Park,94,2004-01,2004,1,SFH,287600
Judkins Park,95,2004-02,2004,2,SFH,291400
Judkins Park,96,2004-03,2004,3,SFH,294100
Judkins Park,97,2004-04,2004,4,SFH,295900
Judkins Park,98,2004-05,2004,5,SFH,299300
Judkins Park,99,2004-06,2004,6,SFH,304300
Judkins Park,100,2004-07,2004,7,SFH,307500
Judkins Park,101,2004-08,2004,8,SFH,310500
Judkins Park,102,2004-09,2004,9,SFH,313700
Judkins Park,103,2004-10,2004,10,SFH,317000
Judkins Park,104,2004-11,2004,11,SFH,321000
Judkins Park,105,2004-12,2004,12,SFH,325200
Judkins Park,106,2005-01,2005,1,SFH,328300
Judkins Park,107,2005-02,2005,2,SFH,330800
Judkins Park,108,2005-03,2005,3,SFH,334400
Judkins Park,109,2005-04,2005,4,SFH,340000
Judkins Park,110,2005-05,2005,5,SFH,346600
Judkins Park,111,2005-06,2005,6,SFH,352800
Judkins Park,112,2005-07,2005,7,SFH,358100
Judkins Park,113,2005-08,2005,8,SFH,363600
Judkins Park,114,2005-09,2005,9,SFH,369100
Judkins Park,115,2005-10,2005,10,SFH,372300
Judkins Park,116,2005-11,2005,11,SFH,373300
Judkins Park,117,2005-12,2005,12,SFH,374500
Judkins Park,118,2006-01,2006,1,SFH,376200
Judkins Park,119,2006-02,2006,2,SFH,378000
Judkins Park,120,2006-03,2006,3,SFH,381200
Judkins Park,121,2006-04,2006,4,SFH,387300
Judkins Park,122,2006-05,2006,5,SFH,395200
Judkins Park,123,2006-06,2006,6,SFH,401600
Judkins Park,124,2006-07,2006,7,SFH,406100
Judkins Park,125,2006-08,2006,8,SFH,408600
Judkins Park,126,2006-09,2006,9,SFH,409700
Judkins Park,127,2006-10,2006,10,SFH,410400
Judkins Park,128,2006-11,2006,11,SFH,412500
Judkins Park,129,2006-12,2006,12,SFH,413200
Judkins Park,130,2007-01,2007,1,SFH,413300
Judkins Park,131,2007-02,2007,2,SFH,414100
Judkins Park,132,2007-03,2007,3,SFH,416100
Judkins Park,133,2007-04,2007,4,SFH,416500
Judkins Park,134,2007-05,2007,5,SFH,414700
Judkins Park,135,2007-06,2007,6,SFH,415400
Judkins Park,136,2007-07,2007,7,SFH,421100
Judkins Park,137,2007-08,2007,8,SFH,426600
Judkins Park,138,2007-09,2007,9,SFH,428200
Judkins Park,139,2007-10,2007,10,SFH,429100
Judkins Park,140,2007-11,2007,11,SFH,428300
Judkins Park,141,2007-12,2007,12,SFH,427600
Judkins Park,142,2008-01,2008,1,SFH,427200
Judkins Park,143,2008-02,2008,2,SFH,424800
Judkins Park,144,2008-03,2008,3,SFH,420000
Judkins Park,145,2008-04,2008,4,SFH,415900
Judkins Park,146,2008-05,2008,5,SFH,412100
Judkins Park,147,2008-06,2008,6,SFH,407900
Judkins Park,148,2008-07,2008,7,SFH,402700
Judkins Park,149,2008-08,2008,8,SFH,398900
Judkins Park,150,2008-09,2008,9,SFH,397200
Judkins Park,151,2008-10,2008,10,SFH,394500
Judkins Park,152,2008-11,2008,11,SFH,389800
Judkins Park,153,2008-12,2008,12,SFH,386800
Judkins Park,154,2009-01,2009,1,SFH,386600
Judkins Park,155,2009-02,2009,2,SFH,385000
Judkins Park,156,2009-03,2009,3,SFH,380600
Judkins Park,157,2009-04,2009,4,SFH,375600
Judkins Park,158,2009-05,2009,5,SFH,369700
Judkins Park,159,2009-06,2009,6,SFH,363900
Judkins Park,160,2009-07,2009,7,SFH,360300
Judkins Park,161,2009-08,2009,8,SFH,357700
Judkins Park,162,2009-09,2009,9,SFH,354900
Judkins Park,163,2009-10,2009,10,SFH,352700
Judkins Park,164,2009-11,2009,11,SFH,352800
Judkins Park,165,2009-12,2009,12,SFH,351800
Judkins Park,166,2010-01,2010,1,SFH,348200
Judkins Park,167,2010-02,2010,2,SFH,345000
Judkins Park,168,2010-03,2010,3,SFH,344300
Judkins Park,169,2010-04,2010,4,SFH,342800
Judkins Park,170,2010-05,2010,5,SFH,341900
Judkins Park,171,2010-06,2010,6,SFH,341000
Judkins Park,172,2010-07,2010,7,SFH,337700
Judkins Park,173,2010-08,2010,8,SFH,333400
Judkins Park,174,2010-09,2010,9,SFH,330900
Judkins Park,175,2010-10,2010,10,SFH,329600
Judkins Park,176,2010-11,2010,11,SFH,328200
Judkins Park,177,2010-12,2010,12,SFH,326700
Judkins Park,178,2011-01,2011,1,SFH,325000
Judkins Park,179,2011-02,2011,2,SFH,324300
Judkins Park,180,2011-03,2011,3,SFH,323100
Judkins Park,181,2011-04,2011,4,SFH,320100
Judkins Park,182,2011-05,2011,5,SFH,316700
Judkins Park,183,2011-06,2011,6,SFH,314100
Judkins Park,184,2011-07,2011,7,SFH,311600
Judkins Park,185,2011-08,2011,8,SFH,311200
Judkins Park,186,2011-09,2011,9,SFH,313100
Judkins Park,187,2011-10,2011,10,SFH,313200
Judkins Park,188,2011-11,2011,11,SFH,311700
Judkins Park,189,2011-12,2011,12,SFH,311000
Judkins Park,190,2012-01,2012,1,SFH,310400
Judkins Park,191,2012-02,2012,2,SFH,309100
Judkins Park,192,2012-03,2012,3,SFH,311300
Judkins Park,193,2012-04,2012,4,SFH,314600
Judkins Park,194,2012-05,2012,5,SFH,318700
Judkins Park,195,2012-06,2012,6,SFH,321900
Judkins Park,196,2012-07,2012,7,SFH,323600
Judkins Park,197,2012-08,2012,8,SFH,324000
Judkins Park,198,2012-09,2012,9,SFH,325600
Judkins Park,199,2012-10,2012,10,SFH,331700
Judkins Park,200,2012-11,2012,11,SFH,340100
Judkins Park,201,2012-12,2012,12,SFH,344700
Judkins Park,202,2013-01,2013,1,SFH,345200
Judkins Park,203,2013-02,2013,2,SFH,347500
Judkins Park,204,2013-03,2013,3,SFH,348900
Judkins Park,205,2013-04,2013,4,SFH,351600
Judkins Park,206,2013-05,2013,5,SFH,356200
Judkins Park,207,2013-06,2013,6,SFH,358100
Judkins Park,208,2013-07,2013,7,SFH,358000
Judkins Park,209,2013-08,2013,8,SFH,361300
Judkins Park,210,2013-09,2013,9,SFH,367200
Judkins Park,211,2013-10,2013,10,SFH,373200
Judkins Park,212,2013-11,2013,11,SFH,376900
Judkins Park,213,2013-12,2013,12,SFH,379400
Judkins Park,214,2014-01,2014,1,SFH,384100
Judkins Park,215,2014-02,2014,2,SFH,389100
Judkins Park,216,2014-03,2014,3,SFH,390900
Judkins Park,217,2014-04,2014,4,SFH,392100
Judkins Park,218,2014-05,2014,5,SFH,391600
Judkins Park,219,2014-06,2014,6,SFH,391500
Judkins Park,220,2014-07,2014,7,SFH,395800
Judkins Park,221,2014-08,2014,8,SFH,401400
Judkins Park,222,2014-09,2014,9,SFH,405400
Judkins Park,223,2014-10,2014,10,SFH,407700
Judkins Park,224,2014-11,2014,11,SFH,410100
Judkins Park,225,2014-12,2014,12,SFH,413600
Judkins Park,226,2015-01,2015,1,SFH,419700
Judkins Park,227,2015-02,2015,2,SFH,424400
Judkins Park,228,2015-03,2015,3,SFH,430300
Judkins Park,229,2015-04,2015,4,SFH,439000
Judkins Park,230,2015-05,2015,5,SFH,449200
Judkins Park,231,2015-06,2015,6,SFH,454100
Judkins Park,232,2015-07,2015,7,SFH,455000
Judkins Park,233,2015-08,2015,8,SFH,458400
Judkins Park,234,2015-09,2015,9,SFH,465300
Judkins Park,235,2015-10,2015,10,SFH,468000
Judkins Park,236,2015-11,2015,11,SFH,468200
Judkins Park,237,2015-12,2015,12,SFH,472000
Judkins Park,238,2016-01,2016,1,SFH,478200
Judkins Park,239,2016-02,2016,2,SFH,485600
Judkins Park,240,2016-03,2016,3,SFH,495300
Judkins Park,241,2016-04,2016,4,SFH,507800
Judkins Park,242,2016-05,2016,5,SFH,515200
Judkins Park,243,2016-06,2016,6,SFH,537300
Judkins Park,244,2016-07,2016,7,SFH,567400
Judkins Park,245,2016-08,2016,8,SFH,578400
Judkins Park,246,2016-09,2016,9,SFH,565200
Judkins Park,247,2016-10,2016,10,SFH,558100
Judkins Park,248,2016-11,2016,11,SFH,559500
Judkins Park,249,2016-12,2016,12,SFH,568400
Judkins Park,250,2017-01,2017,1,SFH,579100
Judkins Park,251,2017-02,2017,2,SFH,592300
Judkins Park,252,2017-03,2017,3,SFH,605300
Northgate,1,1996-04,1996,4,SFH,142500
Northgate,2,1996-05,1996,5,SFH,142200
Northgate,3,1996-06,1996,6,SFH,141300
Northgate,4,1996-07,1996,7,SFH,139800
Northgate,5,1996-08,1996,8,SFH,139000
Northgate,6,1996-09,1996,9,SFH,138800
Northgate,7,1996-10,1996,10,SFH,139100
Northgate,8,1996-11,1996,11,SFH,140400
Northgate,9,1996-12,1996,12,SFH,142000
Northgate,10,1997-01,1997,1,SFH,143200
Northgate,11,1997-02,1997,2,SFH,143900
Northgate,12,1997-03,1997,3,SFH,144500
Northgate,13,1997-04,1997,4,SFH,145200
Northgate,14,1997-05,1997,5,SFH,146000
Northgate,15,1997-06,1997,6,SFH,146500
Northgate,16,1997-07,1997,7,SFH,146800
Northgate,17,1997-08,1997,8,SFH,147700
Northgate,18,1997-09,1997,9,SFH,149700
Northgate,19,1997-10,1997,10,SFH,151700
Northgate,20,1997-11,1997,11,SFH,153400
Northgate,21,1997-12,1997,12,SFH,155100
Northgate,22,1998-01,1998,1,SFH,157300
Northgate,23,1998-02,1998,2,SFH,159900
Northgate,24,1998-03,1998,3,SFH,162500
Northgate,25,1998-04,1998,4,SFH,164300
Northgate,26,1998-05,1998,5,SFH,166600
Northgate,27,1998-06,1998,6,SFH,170300
Northgate,28,1998-07,1998,7,SFH,174300
Northgate,29,1998-08,1998,8,SFH,176200
Northgate,30,1998-09,1998,9,SFH,177900
Northgate,31,1998-10,1998,10,SFH,178900
Northgate,32,1998-11,1998,11,SFH,178800
Northgate,33,1998-12,1998,12,SFH,178500
Northgate,34,1999-01,1999,1,SFH,179000
Northgate,35,1999-02,1999,2,SFH,179900
Northgate,36,1999-03,1999,3,SFH,181100
Northgate,37,1999-04,1999,4,SFH,181900
Northgate,38,1999-05,1999,5,SFH,183400
Northgate,39,1999-06,1999,6,SFH,186600
Northgate,40,1999-07,1999,7,SFH,190400
Northgate,41,1999-08,1999,8,SFH,193700
Northgate,42,1999-09,1999,9,SFH,196700
Northgate,43,1999-10,1999,10,SFH,198900
Northgate,44,1999-11,1999,11,SFH,200600
Northgate,45,1999-12,1999,12,SFH,201700
Northgate,46,2000-01,2000,1,SFH,203000
Northgate,47,2000-02,2000,2,SFH,205400
Northgate,48,2000-03,2000,3,SFH,208300
Northgate,49,2000-04,2000,4,SFH,210600
Northgate,50,2000-05,2000,5,SFH,211600
Northgate,51,2000-06,2000,6,SFH,212100
Northgate,52,2000-07,2000,7,SFH,212200
Northgate,53,2000-08,2000,8,SFH,211600
Northgate,54,2000-09,2000,9,SFH,210000
Northgate,55,2000-10,2000,10,SFH,210100
Northgate,56,2000-11,2000,11,SFH,212200
Northgate,57,2000-12,2000,12,SFH,213400
Northgate,58,2001-01,2001,1,SFH,212400
Northgate,59,2001-02,2001,2,SFH,211700
Northgate,60,2001-03,2001,3,SFH,212900
Northgate,61,2001-04,2001,4,SFH,214900
Northgate,62,2001-05,2001,5,SFH,217000
Northgate,63,2001-06,2001,6,SFH,218500
Northgate,64,2001-07,2001,7,SFH,219800
Northgate,65,2001-08,2001,8,SFH,220600
Northgate,66,2001-09,2001,9,SFH,221100
Northgate,67,2001-10,2001,10,SFH,221400
Northgate,68,2001-11,2001,11,SFH,222300
Northgate,69,2001-12,2001,12,SFH,224200
Northgate,70,2002-01,2002,1,SFH,226400
Northgate,71,2002-02,2002,2,SFH,227500
Northgate,72,2002-03,2002,3,SFH,227900
Northgate,73,2002-04,2002,4,SFH,227700
Northgate,74,2002-05,2002,5,SFH,225500
Northgate,75,2002-06,2002,6,SFH,223300
Northgate,76,2002-07,2002,7,SFH,224100
Northgate,77,2002-08,2002,8,SFH,227300
Northgate,78,2002-09,2002,9,SFH,229800
Northgate,79,2002-10,2002,10,SFH,231800
Northgate,80,2002-11,2002,11,SFH,234100
Northgate,81,2002-12,2002,12,SFH,237100
Northgate,82,2003-01,2003,1,SFH,241100
Northgate,83,2003-02,2003,2,SFH,244400
Northgate,84,2003-03,2003,3,SFH,245200
Northgate,85,2003-04,2003,4,SFH,246000
Northgate,86,2003-05,2003,5,SFH,248600
Northgate,87,2003-06,2003,6,SFH,251500
Northgate,88,2003-07,2003,7,SFH,253200
Northgate,89,2003-08,2003,8,SFH,255900
Northgate,90,2003-09,2003,9,SFH,259700
Northgate,91,2003-10,2003,10,SFH,263300
Northgate,92,2003-11,2003,11,SFH,265500
Northgate,93,2003-12,2003,12,SFH,267300
Northgate,94,2004-01,2004,1,SFH,268000
Northgate,95,2004-02,2004,2,SFH,268800
Northgate,96,2004-03,2004,3,SFH,270100
Northgate,97,2004-04,2004,4,SFH,270900
Northgate,98,2004-05,2004,5,SFH,271500
Northgate,99,2004-06,2004,6,SFH,272400
Northgate,100,2004-07,2004,7,SFH,274100
Northgate,101,2004-08,2004,8,SFH,277900
Northgate,102,2004-09,2004,9,SFH,283000
Northgate,103,2004-10,2004,10,SFH,286900
Northgate,104,2004-11,2004,11,SFH,290100
Northgate,105,2004-12,2004,12,SFH,293300
Northgate,106,2005-01,2005,1,SFH,296600
Northgate,107,2005-02,2005,2,SFH,300100
Northgate,108,2005-03,2005,3,SFH,304700
Northgate,109,2005-04,2005,4,SFH,310400
Northgate,110,2005-05,2005,5,SFH,316400
Northgate,111,2005-06,2005,6,SFH,323700
Northgate,112,2005-07,2005,7,SFH,329500
Northgate,113,2005-08,2005,8,SFH,330300
Northgate,114,2005-09,2005,9,SFH,329500
Northgate,115,2005-10,2005,10,SFH,330700
Northgate,116,2005-11,2005,11,SFH,331600
Northgate,117,2005-12,2005,12,SFH,333100
Northgate,118,2006-01,2006,1,SFH,335900
Northgate,119,2006-02,2006,2,SFH,340300
Northgate,120,2006-03,2006,3,SFH,345900
Northgate,121,2006-04,2006,4,SFH,352500
Northgate,122,2006-05,2006,5,SFH,358700
Northgate,123,2006-06,2006,6,SFH,363700
Northgate,124,2006-07,2006,7,SFH,366400
Northgate,125,2006-08,2006,8,SFH,367500
Northgate,126,2006-09,2006,9,SFH,369400
Northgate,127,2006-10,2006,10,SFH,373000
Northgate,128,2006-11,2006,11,SFH,376800
Northgate,129,2006-12,2006,12,SFH,379000
Northgate,130,2007-01,2007,1,SFH,379000
Northgate,131,2007-02,2007,2,SFH,378100
Northgate,132,2007-03,2007,3,SFH,377500
Northgate,133,2007-04,2007,4,SFH,378100
Northgate,134,2007-05,2007,5,SFH,378600
Northgate,135,2007-06,2007,6,SFH,378100
Northgate,136,2007-07,2007,7,SFH,378300
Northgate,137,2007-08,2007,8,SFH,379700
Northgate,138,2007-09,2007,9,SFH,379700
Northgate,139,2007-10,2007,10,SFH,377600
Northgate,140,2007-11,2007,11,SFH,375500
Northgate,141,2007-12,2007,12,SFH,374800
Northgate,142,2008-01,2008,1,SFH,375300
Northgate,143,2008-02,2008,2,SFH,375400
Northgate,144,2008-03,2008,3,SFH,376800
Northgate,145,2008-04,2008,4,SFH,377500
Northgate,146,2008-05,2008,5,SFH,376500
Northgate,147,2008-06,2008,6,SFH,375100
Northgate,148,2008-07,2008,7,SFH,374800
Northgate,149,2008-08,2008,8,SFH,373600
Northgate,150,2008-09,2008,9,SFH,369400
Northgate,151,2008-10,2008,10,SFH,363300
Northgate,152,2008-11,2008,11,SFH,357900
Northgate,153,2008-12,2008,12,SFH,352200
Northgate,154,2009-01,2009,1,SFH,346500
Northgate,155,2009-02,2009,2,SFH,341000
Northgate,156,2009-03,2009,3,SFH,333900
Northgate,157,2009-04,2009,4,SFH,326300
Northgate,158,2009-05,2009,5,SFH,320000
Northgate,159,2009-06,2009,6,SFH,314900
Northgate,160,2009-07,2009,7,SFH,311800
Northgate,161,2009-08,2009,8,SFH,311500
Northgate,162,2009-09,2009,9,SFH,312700
Northgate,163,2009-10,2009,10,SFH,313500
Northgate,164,2009-11,2009,11,SFH,314000
Northgate,165,2009-12,2009,12,SFH,316100
Northgate,166,2010-01,2010,1,SFH,318900
Northgate,167,2010-02,2010,2,SFH,318300
Northgate,168,2010-03,2010,3,SFH,315900
Northgate,169,2010-04,2010,4,SFH,315000
Northgate,170,2010-05,2010,5,SFH,314900
Northgate,171,2010-06,2010,6,SFH,313800
Northgate,172,2010-07,2010,7,SFH,310100
Northgate,173,2010-08,2010,8,SFH,304100
Northgate,174,2010-09,2010,9,SFH,300000
Northgate,175,2010-10,2010,10,SFH,298900
Northgate,176,2010-11,2010,11,SFH,297800
Northgate,177,2010-12,2010,12,SFH,293800
Northgate,178,2011-01,2011,1,SFH,291700
Northgate,179,2011-02,2011,2,SFH,291600
Northgate,180,2011-03,2011,3,SFH,290300
Northgate,181,2011-04,2011,4,SFH,286300
Northgate,182,2011-05,2011,5,SFH,282900
Northgate,183,2011-06,2011,6,SFH,278300
Northgate,184,2011-07,2011,7,SFH,273800
Northgate,185,2011-08,2011,8,SFH,271900
Northgate,186,2011-09,2011,9,SFH,271300
Northgate,187,2011-10,2011,10,SFH,270900
Northgate,188,2011-11,2011,11,SFH,272100
Northgate,189,2011-12,2011,12,SFH,275600
Northgate,190,2012-01,2012,1,SFH,278100
Northgate,191,2012-02,2012,2,SFH,278600
Northgate,192,2012-03,2012,3,SFH,278000
Northgate,193,2012-04,2012,4,SFH,279400
Northgate,194,2012-05,2012,5,SFH,284000
Northgate,195,2012-06,2012,6,SFH,289200
Northgate,196,2012-07,2012,7,SFH,293500
Northgate,197,2012-08,2012,8,SFH,297800
Northgate,198,2012-09,2012,9,SFH,301800
Northgate,199,2012-10,2012,10,SFH,306800
Northgate,200,2012-11,2012,11,SFH,311400
Northgate,201,2012-12,2012,12,SFH,312700
Northgate,202,2013-01,2013,1,SFH,312500
Northgate,203,2013-02,2013,2,SFH,315400
Northgate,204,2013-03,2013,3,SFH,320300
Northgate,205,2013-04,2013,4,SFH,325000
Northgate,206,2013-05,2013,5,SFH,327400
Northgate,207,2013-06,2013,6,SFH,330200
Northgate,208,2013-07,2013,7,SFH,333700
Northgate,209,2013-08,2013,8,SFH,336300
Northgate,210,2013-09,2013,9,SFH,338300
Northgate,211,2013-10,2013,10,SFH,339800
Northgate,212,2013-11,2013,11,SFH,341600
Northgate,213,2013-12,2013,12,SFH,345200
Northgate,214,2014-01,2014,1,SFH,350300
Northgate,215,2014-02,2014,2,SFH,355100
Northgate,216,2014-03,2014,3,SFH,358900
Northgate,217,2014-04,2014,4,SFH,359000
Northgate,218,2014-05,2014,5,SFH,357700
Northgate,219,2014-06,2014,6,SFH,359600
Northgate,220,2014-07,2014,7,SFH,363700
Northgate,221,2014-08,2014,8,SFH,366700
Northgate,222,2014-09,2014,9,SFH,368500
Northgate,223,2014-10,2014,10,SFH,369500
Northgate,224,2014-11,2014,11,SFH,370300
Northgate,225,2014-12,2014,12,SFH,370900
Northgate,226,2015-01,2015,1,SFH,368800
Northgate,227,2015-02,2015,2,SFH,368000
Northgate,228,2015-03,2015,3,SFH,375900
Northgate,229,2015-04,2015,4,SFH,392100
Northgate,230,2015-05,2015,5,SFH,406200
Northgate,231,2015-06,2015,6,SFH,412700
Northgate,232,2015-07,2015,7,SFH,414700
Northgate,233,2015-08,2015,8,SFH,418800
Northgate,234,2015-09,2015,9,SFH,424800
Northgate,235,2015-10,2015,10,SFH,429600
Northgate,236,2015-11,2015,11,SFH,432000
Northgate,237,2015-12,2015,12,SFH,436400
Northgate,238,2016-01,2016,1,SFH,443100
Northgate,239,2016-02,2016,2,SFH,450900
Northgate,240,2016-03,2016,3,SFH,458000
Northgate,241,2016-04,2016,4,SFH,463100
Northgate,242,2016-05,2016,5,SFH,465200
Northgate,243,2016-06,2016,6,SFH,471200
Northgate,244,2016-07,2016,7,SFH,480100
Northgate,245,2016-08,2016,8,SFH,487100
Northgate,246,2016-09,2016,9,SFH,491400
Northgate,247,2016-10,2016,10,SFH,494300
Northgate,248,2016-11,2016,11,SFH,495800
Northgate,249,2016-12,2016,12,SFH,498200
Northgate,250,2017-01,2017,1,SFH,502300
Northgate,251,2017-02,2017,2,SFH,509100
Northgate,252,2017-03,2017,3,SFH,516700
Montlake,1,1996-04,1996,4,SFH,264500
Montlake,2,1996-05,1996,5,SFH,264000
Montlake,3,1996-06,1996,6,SFH,264900
Montlake,4,1996-07,1996,7,SFH,267500
Montlake,5,1996-08,1996,8,SFH,270800
Montlake,6,1996-09,1996,9,SFH,273100
Montlake,7,1996-10,1996,10,SFH,274900
Montlake,8,1996-11,1996,11,SFH,278200
Montlake,9,1996-12,1996,12,SFH,282100
Montlake,10,1997-01,1997,1,SFH,285100
Montlake,11,1997-02,1997,2,SFH,287200
Montlake,12,1997-03,1997,3,SFH,289000
Montlake,13,1997-04,1997,4,SFH,291500
Montlake,14,1997-05,1997,5,SFH,295000
Montlake,15,1997-06,1997,6,SFH,299000
Montlake,16,1997-07,1997,7,SFH,304700
Montlake,17,1997-08,1997,8,SFH,310400
Montlake,18,1997-09,1997,9,SFH,314200
Montlake,19,1997-10,1997,10,SFH,316400
Montlake,20,1997-11,1997,11,SFH,318300
Montlake,21,1997-12,1997,12,SFH,320800
Montlake,22,1998-01,1998,1,SFH,324200
Montlake,23,1998-02,1998,2,SFH,327000
Montlake,24,1998-03,1998,3,SFH,331900
Montlake,25,1998-04,1998,4,SFH,340200
Montlake,26,1998-05,1998,5,SFH,348000
Montlake,27,1998-06,1998,6,SFH,352600
Montlake,28,1998-07,1998,7,SFH,356400
Montlake,29,1998-08,1998,8,SFH,360100
Montlake,30,1998-09,1998,9,SFH,364900
Montlake,31,1998-10,1998,10,SFH,369500
Montlake,32,1998-11,1998,11,SFH,374000
Montlake,33,1998-12,1998,12,SFH,378500
Montlake,34,1999-01,1999,1,SFH,383300
Montlake,35,1999-02,1999,2,SFH,387900
Montlake,36,1999-03,1999,3,SFH,392500
Montlake,37,1999-04,1999,4,SFH,395900
Montlake,38,1999-05,1999,5,SFH,399200
Montlake,39,1999-06,1999,6,SFH,403300
Montlake,40,1999-07,1999,7,SFH,408900
Montlake,41,1999-08,1999,8,SFH,415900
Montlake,42,1999-09,1999,9,SFH,421600
Montlake,43,1999-10,1999,10,SFH,425700
Montlake,44,1999-11,1999,11,SFH,430400
Montlake,45,1999-12,1999,12,SFH,437700
Montlake,46,2000-01,2000,1,SFH,445600
